Date,MaxTemperature,MaxTemperatureNormal,MaxTemperatureDeparture,MinTemperature,MinTemperatureNormal,MinTemperatureDeparture,AvgTemperature,AvgTemperatureNormal,AvgTemperatureDeparture,AtObsTemperature,Precipitation,PrecipitationNormal,PrecipitationDeparture,Snowfall,SnowfallNormal,SnowfallDeparture,SnowDepth,HDD,HDDNormal,HDDDeparture,CDD,CDDNormal,CDDDeparture,GDD
2020-09-07,94.0,92.9,1.1,71.0,69.5,1.5,82.5,81.2,1.3,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.2,1.8,33.0
2020-09-08,88.0,92.7,-4.7,76.0,69.3,6.7,82.0,81.0,1.0,,0.01,0.11,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,1.0,32.0
2020-09-09,85.0,92.4,-7.4,61.0,69.0,-8.0,73.0,80.7,-7.7,,1.25,0.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.7,-7.7,23.0
2020-09-10,69.0,92.2,-23.2,59.0,68.8,-9.8,64.0,80.5,-16.5,,0.02,0.1,-0.08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.5,-15.5,14.0
2020-09-11,85.0,91.9,-6.9,64.0,68.6,-4.6,74.5,80.3,-5.8,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.3,-5.3,25.0
2020-09-12,92.0,91.7,0.3,67.0,68.3,-1.3,79.5,80.0,-0.5,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,30.0
2020-09-13,94.0,91.5,2.5,71.0,68.1,2.9,82.5,79.8,2.7,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.8,3.2,33.0
2020-09-14,91.0,91.2,-0.2,74.0,67.8,6.2,82.5,79.5,3.0,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.5,3.5,33.0
2020-09-15,91.0,91.0,0.0,74.0,67.5,6.5,82.5,79.3,3.2,,,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.3,3.7,33.0
2020-09-16,93.0,90.8,2.2,73.0,67.3,5.7,83.0,79.0,4.0,,0.09,0.1,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,4.0,33.0
2020-09-17,86.0,90.5,-4.5,71.0,67.0,4.0,78.5,78.8,-0.3,,0.53,0.11,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.8,0.2,29.0
2020-09-18,88.0,90.3,-2.3,70.0,66.7,3.3,79.0,78.5,0.5,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.5,0.5,29.0
2020-09-19,85.0,90.1,-5.1,65.0,66.4,-1.4,75.0,78.2,-3.2,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,10.0,13.3,-3.3,25.0
2020-09-20,86.0,89.8,-3.8,61.0,66.1,-5.1,73.5,78.0,-4.5,,0.17,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,9.0,13.0,-4.0,24.0
2020-09-21,73.0,89.6,-16.6,68.0,65.8,2.2,70.5,77.7,-7.2,,0.56,0.1,0.46,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,6.0,12.8,-6.8,21.0
2020-09-22,75.0,89.4,-14.4,69.0,65.5,3.5,72.0,77.5,-5.5,,0.03,0.1,-0.07,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,7.0,12.5,-5.5,22.0
2020-09-23,77.0,89.2,-12.2,69.0,65.2,3.8,73.0,77.2,-4.2,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,8.0,12.2,-4.2,23.0
2020-09-24,80.0,88.9,-8.9,59.0,64.9,-5.9,69.5,76.9,-7.4,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,5.0,12.0,-7.0,20.0
2020-09-25,88.0,88.7,-0.7,57.0,64.6,-7.6,72.5,76.6,-4.1,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,8.0,11.7,-3.7,23.0
2020-09-26,89.0,88.4,0.6,61.0,64.3,-3.3,75.0,76.4,-1.4,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,10.0,11.4,-1.4,25.0
2020-09-27,92.0,88.2,3.8,76.0,63.9,12.1,84.0,76.1,7.9,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,19.0,11.2,7.8,34.0
2020-09-28,81.0,88.0,-7.0,58.0,63.6,-5.6,69.5,75.8,-6.3,,,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,5.0,10.9,-5.9,20.0
2020-09-29,83.0,87.7,-4.7,49.0,63.3,-14.3,66.0,75.5,-9.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,1.0,10.6,-9.6,16.0
2020-09-30,88.0,87.5,0.5,46.0,62.9,-16.9,67.0,75.2,-8.2,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.0,10.4,-8.4,17.0
2020-10-01,91.0,87.2,3.8,49.0,62.6,-13.6,70.0,74.9,-4.9,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,5.0,10.1,-5.1,20.0
2020-10-02,84.0,87.0,-3.0,53.0,62.3,-9.3,68.5,74.6,-6.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.3,-0.3,4.0,9.9,-5.9,19.0
2020-10-03,86.0,86.7,-0.7,50.0,61.9,-11.9,68.0,74.3,-6.3,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.3,-0.3,3.0,9.6,-6.6,18.0
2020-10-04,89.0,86.4,2.6,53.0,61.6,-8.6,71.0,74.0,-3.0,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.3,-0.3,6.0,9.3,-3.3,21.0
2020-10-05,87.0,86.1,0.9,60.0,61.2,-1.2,73.5,73.7,-0.2,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.4,-0.4,9.0,9.0,0.0,24.0
2020-10-06,89.0,85.9,3.1,59.0,60.9,-1.9,74.0,73.4,0.6,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.4,-0.4,9.0,8.8,0.2,24.0
2020-10-07,91.0,85.6,5.4,58.0,60.5,-2.5,74.5,73.0,1.5,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,10.0,8.5,1.5,25.0
2020-10-08,87.0,85.3,1.7,55.0,60.1,-5.1,71.0,72.7,-1.7,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,6.0,8.2,-2.2,21.0
2020-10-09,88.0,85.0,3.0,70.0,59.8,10.2,79.0,72.4,6.6,,0.15,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,14.0,8.0,6.0,29.0
2020-10-10,95.0,84.7,10.3,62.0,59.4,2.6,78.5,72.0,6.5,,0.0,0.13,-0.13,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,14.0,7.7,6.3,29.0
2020-10-11,96.0,84.4,11.6,61.0,59.0,2.0,78.5,71.7,6.8,,0.0,0.13,-0.13,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,14.0,7.4,6.6,29.0
2020-10-12,87.0,84.0,3.0,58.0,58.7,-0.7,72.5,71.4,1.1,,0.0,0.14,-0.14,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,8.0,7.2,0.8,23.0
2020-10-13,89.0,83.7,5.3,54.0,58.3,-4.3,71.5,71.0,0.5,,0.0,0.13,-0.13,0.0,0.0,0.0,0.0,0.0,0.9,-0.9,7.0,6.9,0.1,22.0
2020-10-14,92.0,83.4,8.6,57.0,57.9,-0.9,74.5,70.7,3.8,,0.0,0.13,-0.13,0.0,0.0,0.0,0.0,0.0,0.9,-0.9,10.0,6.6,3.4,25.0
2020-10-15,88.0,83.0,5.0,67.0,57.6,9.4,77.5,70.3,7.2,,0.0,0.13,-0.13,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,13.0,6.3,6.7,28.0
2020-10-16,77.0,82.7,-5.7,50.0,57.2,-7.2,63.5,70.0,-6.5,,0.0,0.15,-0.15,0.0,0.0,0.0,0.0,1.0,1.1,-0.1,0.0,6.0,-6.0,14.0
2020-10-17,82.0,82.4,-0.4,57.0,56.8,0.2,69.5,69.6,-0.1,,0.01,0.15,-0.14,0.0,0.0,0.0,0.0,0.0,1.2,-1.2,5.0,5.8,-0.8,20.0
2020-10-18,91.0,82.0,9.0,72.0,56.5,15.5,81.5,69.2,12.3,,0.0,0.16,-0.16,0.0,0.0,0.0,0.0,0.0,1.3,-1.3,17.0,5.5,11.5,32.0
2020-10-19,93.0,81.6,11.4,73.0,56.1,16.9,83.0,68.9,14.1,,,0.16,-0.16,0.0,0.0,0.0,0.0,0.0,1.4,-1.4,18.0,5.3,12.7,33.0
2020-10-20,91.0,81.3,9.7,72.0,55.7,16.3,81.5,68.5,13.0,,0.0,0.17,-0.17,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,17.0,5.0,12.0,32.0
2020-10-21,90.0,80.9,9.1,69.0,55.4,13.6,79.5,68.1,11.4,,0.0,0.16,-0.16,0.0,0.0,0.0,0.0,0.0,1.7,-1.7,15.0,4.8,10.2,30.0
2020-10-22,90.0,80.5,9.5,66.0,55.0,11.0,78.0,67.8,10.2,,0.0,0.17,-0.17,0.0,0.0,0.0,0.0,0.0,1.9,-1.9,13.0,4.7,8.3,28.0
2020-10-23,85.0,80.2,4.8,55.0,54.6,0.4,70.0,67.4,2.6,,,0.16,-0.16,0.0,0.0,0.0,0.0,0.0,2.1,-2.1,5.0,4.5,0.5,20.0
2020-10-24,66.0,79.8,-13.8,53.0,54.3,-1.3,59.5,67.0,-7.5,,,0.16,-0.16,0.0,0.0,0.0,0.0,5.0,2.3,2.7,0.0,4.3,-4.3,10.0
2020-10-25,85.0,79.4,5.6,49.0,53.9,-4.9,67.0,66.7,0.3,,0.0,0.16,-0.16,0.0,0.0,0.0,0.0,0.0,2.4,-2.4,2.0,4.1,-2.1,17.0
2020-10-26,80.0,79.0,1.0,44.0,53.6,-9.6,62.0,66.3,-4.3,,0.02,0.16,-0.14,0.0,0.0,0.0,0.0,3.0,2.6,0.4,0.0,3.9,-3.9,12.0
2020-10-27,46.0,78.6,-32.6,41.0,53.2,-12.2,43.5,65.9,-22.4,,0.04,0.15,-0.11,0.0,0.0,0.0,0.0,21.0,2.8,18.2,0.0,3.8,-3.8,0.0
2020-10-28,62.0,78.3,-16.3,41.0,52.8,-11.8,51.5,65.5,-14.0,,0.12,0.15,-0.03,0.0,0.0,0.0,0.0,13.0,3.1,9.9,0.0,3.6,-3.6,2.0
2020-10-29,64.0,77.9,-13.9,40.0,52.5,-12.5,52.0,65.2,-13.2,,0.0,0.14,-0.14,0.0,0.0,0.0,0.0,13.0,3.3,9.7,0.0,3.5,-3.5,2.0
2020-10-30,72.0,77.5,-5.5,42.0,52.1,-10.1,57.0,64.8,-7.8,,0.0,0.15,-0.15,0.0,0.0,0.0,0.0,8.0,3.5,4.5,0.0,3.3,-3.3,7.0
2020-10-31,78.0,77.1,0.9,35.0,51.8,-16.8,56.5,64.4,-7.9,,0.0,0.14,-0.14,0.0,0.0,0.0,0.0,8.0,3.7,4.3,0.0,3.1,-3.1,7.0
2020-11-01,79.0,76.7,2.3,43.0,51.4,-8.4,61.0,64.1,-3.1,,0.0,0.12,-0.12,0.0,0.0,0.0,0.0,4.0,3.9,0.1,0.0,3.0,-3.0,11.0
2020-11-02,77.0,76.3,0.7,39.0,51.1,-12.1,58.0,63.7,-5.7,,0.0,0.12,-0.12,0.0,0.0,0.0,0.0,7.0,4.1,2.9,0.0,2.8,-2.8,8.0
2020-11-03,80.0,76.0,4.0,35.0,50.8,-15.8,57.5,63.4,-5.9,,0.0,0.12,-0.12,0.0,0.0,0.0,0.0,7.0,4.3,2.7,0.0,2.7,-2.7,8.0
2020-11-04,81.0,75.6,5.4,40.0,50.4,-10.4,60.5,63.0,-2.5,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,4.0,4.6,-0.6,0.0,2.6,-2.6,11.0
2020-11-05,82.0,75.2,6.8,47.0,50.1,-3.1,64.5,62.6,1.9,,0.0,0.12,-0.12,0.0,0.0,0.0,0.0,0.0,4.8,-4.8,0.0,2.5,-2.5,15.0
2020-11-06,81.0,74.8,6.2,54.0,49.8,4.2,67.5,62.3,5.2,,0.0,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,5.1,-5.1,3.0,2.4,0.6,18.0
2020-11-07,82.0,74.5,7.5,47.0,49.4,-2.4,64.5,61.9,2.6,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,5.3,-5.3,0.0,2.3,-2.3,15.0
2020-11-08,83.0,74.1,8.9,50.0,49.1,0.9,66.5,61.6,4.9,,,0.11,-0.11,0.0,0.0,0.0,0.0,0.0,5.6,-5.6,2.0,2.2,-0.2,17.0
2020-11-09,86.0,73.7,12.3,59.0,48.8,10.2,72.5,61.3,11.2,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,5.8,-5.8,8.0,2.1,5.9,23.0
2020-11-10,82.0,73.4,8.6,58.0,48.5,9.5,70.0,60.9,9.1,,,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,5.0,2.0,3.0,20.0
2020-11-11,84.0,73.0,11.0,53.0,48.2,4.8,68.5,60.6,7.9,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,6.3,-6.3,4.0,1.8,2.2,19.0
2020-11-12,85.0,72.7,12.3,57.0,47.9,9.1,71.0,60.3,10.7,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,6.5,-6.5,6.0,1.7,4.3,21.0
2020-11-13,86.0,72.3,13.7,58.0,47.5,10.5,72.0,59.9,12.1,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,6.7,-6.7,7.0,1.7,5.3,22.0
2020-11-14,89.0,72.0,17.0,64.0,47.2,16.8,76.5,59.6,16.9,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,12.0,1.6,10.4,27.0
2020-11-15,74.0,71.7,2.3,39.0,46.9,-7.9,56.5,59.3,-2.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,8.0,7.2,0.8,0.0,1.5,-1.5,7.0
2020-11-16,76.0,71.3,4.7,32.0,46.6,-14.6,54.0,59.0,-5.0,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,11.0,7.5,3.5,0.0,1.5,-1.5,4.0
2020-11-17,77.0,71.0,6.0,34.0,46.3,-12.3,55.5,58.7,-3.2,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,9.0,7.7,1.3,0.0,1.4,-1.4,6.0
2020-11-18,80.0,70.7,9.3,36.0,46.0,-10.0,58.0,58.4,-0.4,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,7.0,8.0,-1.0,0.0,1.3,-1.3,8.0
2020-11-19,83.0,70.4,12.6,48.0,45.8,2.2,65.5,58.1,7.4,,,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,8.2,-8.2,1.0,1.3,-0.3,16.0
2020-11-20,84.0,70.1,13.9,53.0,45.5,7.5,68.5,57.8,10.7,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,8.4,-8.4,4.0,1.2,2.8,19.0
2020-11-21,81.0,69.8,11.2,56.0,45.2,10.8,68.5,57.5,11.0,,0.01,0.07,-0.06,0.0,0.0,0.0,0.0,0.0,8.6,-8.6,4.0,1.1,2.9,19.0
2020-11-22,83.0,69.5,13.5,58.0,44.9,13.1,70.5,57.2,13.3,,,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,8.8,-8.8,6.0,1.0,5.0,21.0
2020-11-23,68.0,69.2,-1.2,52.0,44.6,7.4,60.0,56.9,3.1,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,5.0,9.0,-4.0,0.0,1.0,-1.0,10.0
2020-11-24,85.0,68.9,16.1,61.0,44.3,16.7,73.0,56.6,16.4,,0.01,0.08,-0.07,0.0,0.0,0.0,0.0,0.0,9.3,-9.3,8.0,0.9,7.1,23.0
2020-11-25,73.0,68.7,4.3,44.0,44.1,-0.1,58.5,56.4,2.1,,,0.07,-0.07,0.0,0.0,0.0,0.0,6.0,9.5,-3.5,0.0,0.9,-0.9,9.0
2020-11-26,77.0,68.4,8.6,39.0,43.8,-4.8,58.0,56.1,1.9,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,7.0,9.8,-2.8,0.0,0.8,-0.8,8.0
2020-11-27,71.0,68.1,2.9,60.0,43.5,16.5,65.5,55.8,9.7,,0.03,0.08,-0.05,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,1.0,0.8,0.2,16.0
2020-11-28,61.0,67.9,-6.9,52.0,43.3,8.7,56.5,55.6,0.9,,0.78,0.07,0.71,0.0,0.0,0.0,0.0,8.0,10.3,-2.3,0.0,0.8,-0.8,7.0
2020-11-29,60.0,67.6,-7.6,48.0,43.0,5.0,54.0,55.3,-1.3,,,0.08,-0.08,0.0,0.0,0.0,0.0,11.0,10.5,0.5,0.0,0.8,-0.8,4.0
2020-11-30,58.0,67.3,-9.3,30.0,42.8,-12.8,44.0,55.1,-11.1,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,21.0,10.8,10.2,0.0,0.8,-0.8,0.0
2020-12-01,65.0,67.1,-2.1,22.0,42.5,-20.5,43.5,54.8,-11.3,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,21.0,11.0,10.0,0.0,0.8,-0.8,0.0
2020-12-02,67.0,66.8,0.2,38.0,42.3,-4.3,52.5,54.6,-2.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,12.0,11.2,0.8,0.0,0.8,-0.8,3.0
2020-12-03,59.0,66.6,-7.6,37.0,42.0,-5.0,48.0,54.3,-6.3,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,17.0,11.4,5.6,0.0,0.8,-0.8,0.0
2020-12-04,60.0,66.4,-6.4,32.0,41.8,-9.8,46.0,54.1,-8.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,19.0,11.6,7.4,0.0,0.7,-0.7,0.0
2020-12-05,54.0,66.1,-12.1,31.0,41.5,-10.5,42.5,53.8,-11.3,,0.01,0.09,-0.08,0.0,0.0,0.0,0.0,22.0,11.8,10.2,0.0,0.7,-0.7,0.0
2020-12-06,68.0,65.9,2.1,32.0,41.3,-9.3,50.0,53.6,-3.6,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,0.6,-0.6,0.0
2020-12-07,71.0,65.7,5.3,35.0,41.1,-6.1,53.0,53.4,-0.4,,0.0,0.07,-0.07,0.0,0.0,0.0,0.0,12.0,12.2,-0.2,0.0,0.6,-0.6,3.0
2020-12-08,79.0,65.4,13.6,36.0,40.9,-4.9,57.5,53.2,4.3,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,7.0,12.4,-5.4,0.0,0.6,-0.6,8.0
2020-12-09,83.0,65.2,17.8,42.0,40.6,1.4,62.5,52.9,9.6,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,2.0,12.6,-10.6,0.0,0.5,-0.5,13.0
2020-12-10,80.0,65.0,15.0,43.0,40.4,2.6,61.5,52.7,8.8,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,3.0,12.8,-9.8,0.0,0.5,-0.5,12.0
2020-12-11,77.0,64.8,12.2,48.0,40.2,7.8,62.5,52.5,10.0,,0.05,0.08,-0.03,0.0,0.0,0.0,0.0,2.0,13.0,-11.0,0.0,0.5,-0.5,13.0
2020-12-12,63.0,64.6,-1.6,45.0,40.0,5.0,54.0,52.3,1.7,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,11.0,13.1,-2.1,0.0,0.4,-0.4,4.0
2020-12-13,70.0,64.4,5.6,43.0,39.8,3.2,56.5,52.1,4.4,,,0.08,-0.08,0.0,0.0,0.0,0.0,8.0,13.3,-5.3,0.0,0.4,-0.4,7.0
2020-12-14,51.0,64.2,-13.2,33.0,39.6,-6.6,42.0,51.9,-9.9,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,23.0,13.4,9.6,0.0,0.3,-0.3,0.0
2020-12-15,62.0,64.0,-2.0,31.0,39.4,-8.4,46.5,51.7,-5.2,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,18.0,13.5,4.5,0.0,0.3,-0.3,0.0
2020-12-16,57.0,63.9,-6.9,28.0,39.3,-11.3,42.5,51.6,-9.1,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,22.0,13.7,8.3,0.0,0.2,-0.2,0.0
2020-12-17,65.0,63.7,1.3,23.0,39.1,-16.1,44.0,51.4,-7.4,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,21.0,13.8,7.2,0.0,0.2,-0.2,0.0
2020-12-18,65.0,63.5,1.5,25.0,38.9,-13.9,45.0,51.2,-6.2,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,20.0,14.0,6.0,0.0,0.3,-0.3,0.0
2020-12-19,69.0,63.4,5.6,38.0,38.7,-0.7,53.5,51.0,2.5,,1.62,0.08,1.54,0.0,0.0,0.0,0.0,11.0,14.2,-3.2,0.0,0.3,-0.3,4.0
2020-12-20,70.0,63.2,6.8,35.0,38.6,-3.6,52.5,50.9,1.6,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,12.0,14.4,-2.4,0.0,0.3,-0.3,3.0
2020-12-21,76.0,63.0,13.0,33.0,38.4,-5.4,54.5,50.7,3.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,10.0,14.6,-4.6,0.0,0.3,-0.3,5.0
2020-12-22,75.0,62.9,12.1,36.0,38.3,-2.3,55.5,50.6,4.9,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,9.0,14.7,-5.7,0.0,0.3,-0.3,6.0
2020-12-23,80.0,62.8,17.2,48.0,38.2,9.8,64.0,50.5,13.5,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,1.0,14.9,-13.9,0.0,0.3,-0.3,14.0
2020-12-24,57.0,62.6,-5.6,36.0,38.0,-2.0,46.5,50.3,-3.8,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,18.0,15.0,3.0,0.0,0.3,-0.3,0.0
2020-12-25,69.0,62.5,6.5,30.0,37.9,-7.9,49.5,50.2,-0.7,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,15.0,15.1,-0.1,0.0,0.3,-0.3,0.0
2020-12-26,71.0,62.4,8.6,28.0,37.8,-9.8,49.5,50.1,-0.6,,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,15.0,15.3,-0.3,0.0,0.4,-0.4,0.0
2020-12-27,78.0,62.3,15.7,36.0,37.7,-1.7,57.0,50.0,7.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,8.0,15.4,-7.4,0.0,0.4,-0.4,7.0
2020-12-28,78.0,62.2,15.8,45.0,37.6,7.4,61.5,49.9,11.6,,,0.08,-0.08,0.0,0.0,0.0,0.0,3.0,15.5,-12.5,0.0,0.5,-0.5,12.0
2020-12-29,78.0,62.1,15.9,63.0,37.5,25.5,70.5,49.8,20.7,,0.02,0.08,-0.06,0.0,0.0,0.0,0.0,0.0,15.6,-15.6,6.0,0.5,5.5,21.0
2020-12-30,74.0,62.1,11.9,45.0,37.4,7.6,59.5,49.8,9.7,,0.47,0.09,0.38,0.0,0.0,0.0,0.0,5.0,15.7,-10.7,0.0,0.5,-0.5,10.0
2020-12-31,45.0,62.0,-17.0,38.0,37.4,0.6,41.5,49.7,-8.2,,2.23,0.09,2.14,0.0,0.1,-0.1,0.0,23.0,15.8,7.2,0.0,0.5,-0.5,0.0
2021-01-01,54.0,62.0,-8.0,31.0,37.3,-6.3,42.5,49.6,-7.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,22.0,15.8,6.2,0.0,0.5,-0.5,0.0
2021-01-02,65.0,61.9,3.1,32.0,37.3,-5.3,48.5,49.6,-1.1,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,16.0,15.9,0.1,0.0,0.4,-0.4,0.0
2021-01-03,70.0,61.9,8.1,31.0,37.2,-6.2,50.5,49.5,1.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,14.0,15.9,-1.9,0.0,0.4,-0.4,1.0
2021-01-04,78.0,61.8,16.2,33.0,37.2,-4.2,55.5,49.5,6.0,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,9.0,15.9,-6.9,0.0,0.4,-0.4,6.0
2021-01-05,72.0,61.8,10.2,44.0,37.2,6.8,58.0,49.5,8.5,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,7.0,15.9,-8.9,0.0,0.4,-0.4,8.0
2021-01-06,72.0,61.8,10.2,51.0,37.1,13.9,61.5,49.5,12.0,,0.35,0.09,0.26,0.0,0.0,0.0,0.0,3.0,15.9,-12.9,0.0,0.4,-0.4,12.0
2021-01-07,63.0,61.8,1.2,37.0,37.1,-0.1,50.0,49.5,0.5,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,15.0,15.9,-0.9,0.0,0.4,-0.4,0.0
2021-01-08,53.0,61.8,-8.8,32.0,37.1,-5.1,42.5,49.5,-7.0,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,22.0,15.9,6.1,0.0,0.4,-0.4,0.0
2021-01-09,55.0,61.9,-6.9,26.0,37.1,-11.1,40.5,49.5,-9.0,,0.01,0.09,-0.08,0.0,0.0,0.0,0.0,24.0,15.8,8.2,0.0,0.3,-0.3,0.0
2021-01-10,46.0,61.9,-15.9,33.0,37.1,-4.1,39.5,49.5,-10.0,,1.07,0.09,0.98,1.3,0.0,1.3,0.0,25.0,15.8,9.2,0.0,0.3,-0.3,0.0
2021-01-11,50.0,61.9,-11.9,28.0,37.2,-9.2,39.0,49.5,-10.5,,0.0,0.1,-0.1,0.0,0.0,0.0,,26.0,15.7,10.3,0.0,0.2,-0.2,0.0
2021-01-12,51.0,62.0,-11.0,23.0,37.2,-14.2,37.0,49.6,-12.6,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,28.0,15.6,12.4,0.0,0.2,-0.2,0.0
2021-01-13,66.0,62.0,4.0,26.0,37.2,-11.2,46.0,49.6,-3.6,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,19.0,15.5,3.5,0.0,0.2,-0.2,0.0
2021-01-14,71.0,62.1,8.9,34.0,37.3,-3.3,52.5,49.7,2.8,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,12.0,15.5,-3.5,0.0,0.1,-0.1,3.0
2021-01-15,61.0,62.2,-1.2,38.0,37.3,0.7,49.5,49.7,-0.2,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,15.0,15.4,-0.4,0.0,0.1,-0.1,0.0
2021-01-16,64.0,62.2,1.8,38.0,37.4,0.6,51.0,49.8,1.2,,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,14.0,15.3,-1.3,0.0,0.1,-0.1,1.0
2021-01-17,69.0,62.3,6.7,37.0,37.5,-0.5,53.0,49.9,3.1,,0.0,0.09,-0.09,0.0,0.0,0.0,0.0,12.0,15.3,-3.3,0.0,0.1,-0.1,3.0
